timestamp,cpu_percent,memory_percent,memory_used_gb,disk_usage_percent,disk_used_gb,is_anomaly
2025-10-06 01:01:48.458420+00:00,38.9,82.4,12.89,40.6,115.07,0
2025-10-06 01:01:54.565003+00:00,27.0,81.8,12.8,40.6,115.07,0
2025-10-06 01:02:00.809413+00:00,45.1,82.1,12.85,40.6,115.07,0
2025-10-06 01:02:06.950616+00:00,28.4,81.9,12.82,40.6,115.07,0
2025-10-06 01:02:13.244494+00:00,39.8,82.0,12.82,40.6,115.07,0
2025-10-06 01:02:19.370591+00:00,29.0,81.9,12.82,40.6,115.07,0
2025-10-06 01:02:25.620665+00:00,35.0,81.9,12.82,40.6,115.07,0
2025-10-06 01:02:31.695239+00:00,26.8,81.8,12.81,40.6,115.07,0
2025-10-06 01:02:37.778148+00:00,34.6,82.0,12.82,40.6,115.07,0
2025-10-06 01:02:43.848917+00:00,26.7,81.8,12.81,40.6,115.07,0
2025-10-06 01:02:49.956517+00:00,36.2,82.0,12.83,40.6,115.07,0
2025-10-06 01:02:56.009162+00:00,31.1,81.9,12.82,40.6,115.07,0
2025-10-06 01:03:02.122107+00:00,30.9,82.0,12.84,40.6,115.07,0
2025-10-06 01:03:08.188303+00:00,31.6,82.0,12.83,40.6,115.07,0
2025-10-06 01:03:14.301416+00:00,36.5,81.9,12.82,40.6,115.07,0
2025-10-06 01:03:20.408368+00:00,34.4,81.9,12.82,40.6,115.07,0
2025-10-06 01:03:26.642502+00:00,29.4,82.0,12.84,40.6,115.07,0
2025-10-06 01:03:32.780311+00:00,28.8,81.8,12.81,40.6,115.07,0
2025-10-06 01:03:38.990157+00:00,98.697376671634,81.9,12.82,40.6,115.07,1
2025-10-06 01:03:45.279973+00:00,27.3,82.3,12.88,40.6,115.07,0
2025-10-06 01:03:51.445837+00:00,40.7,82.2,12.86,40.6,115.07,0
2025-10-06 01:03:57.678757+00:00,39.2,82.4,12.89,40.6,115.07,0
2025-10-06 01:04:03.899676+00:00,39.4,82.2,12.87,40.6,115.07,0
2025-10-06 01:04:10.011777+00:00,44.8,82.1,12.84,40.6,115.07,0
2025-10-06 01:04:16.109800+00:00,40.6,82.0,12.83,40.6,115.07,0
2025-10-06 01:04:22.271375+00:00,41.5,82.0,12.84,40.6,115.07,0
2025-10-06 01:04:28.343044+00:00,36.3,82.0,12.83,40.6,115.07,0
2025-10-06 01:04:34.452817+00:00,44.0,82.3,12.87,40.6,115.07,0
2025-10-06 01:04:40.662498+00:00,31.7,81.9,12.82,40.6,115.07,0
2025-10-06 01:04:46.935274+00:00,41.4,82.1,12.84,40.6,115.07,0
2025-10-06 01:04:52.998137+00:00,35.0,82.1,12.85,40.6,115.07,0
2025-10-06 01:04:59.215145+00:00,35.0,82.0,12.83,40.6,115.07,0
2025-10-06 01:05:05.459152+00:00,29.4,82.2,12.86,40.6,115.07,0
2025-10-06 01:05:11.635721+00:00,32.0,81.9,12.81,40.6,115.07,0
2025-10-06 01:05:17.703301+00:00,31.3,81.9,12.82,40.6,115.07,0
2025-10-06 01:05:23.784411+00:00,36.6,81.9,12.82,40.6,115.07,0
2025-10-06 01:05:29.838643+00:00,29.4,81.9,12.82,40.6,115.07,0
2025-10-06 01:05:35.936822+00:00,36.0,82.1,12.84,40.6,115.07,0
2025-10-06 01:05:41.996721+00:00,30.1,81.9,12.82,40.6,115.07,0
2025-10-06 01:05:48.277157+00:00,33.5,82.4,12.89,40.6,115.07,0
2025-10-06 01:05:54.334689+00:00,28.0,81.9,12.81,40.6,115.07,0
2025-10-06 01:06:00.524839+00:00,35.8,82.4,12.89,40.6,115.07,0
2025-10-06 01:06:06.592519+00:00,28.7,81.8,12.8,40.6,115.07,0
2025-10-06 01:06:12.914471+00:00,32.4,82.3,12.88,40.6,115.07,0
2025-10-06 01:06:19.040897+00:00,29.6,81.8,12.81,40.6,115.07,0
2025-10-06 01:06:25.221984+00:00,45.6,82.0,12.83,40.6,115.07,0
2025-10-06 01:06:31.351864+00:00,26.9,81.8,12.8,40.6,115.07,0
2025-10-06 01:06:37.589580+00:00,42.5,82.0,12.83,40.6,115.07,0
2025-10-06 01:06:43.733136+00:00,26.3,81.8,12.8,40.6,115.07,0
2025-10-06 01:06:49.975013+00:00,34.6,82.1,12.84,40.6,115.07,0
2025-10-06 01:06:56.079394+00:00,27.3,81.9,12.82,40.6,115.07,0
2025-10-06 01:07:02.177488+00:00,35.7,82.0,12.83,40.6,115.07,0
2025-10-06 01:07:08.242891+00:00,30.2,81.9,12.82,40.6,115.07,0
2025-10-06 01:07:14.264751+00:00,31.3,81.9,12.82,40.6,115.07,0
2025-10-06 01:07:20.318271+00:00,33.2,81.9,12.81,40.6,115.07,0
2025-10-06 01:07:26.397806+00:00,41.8,81.9,12.82,40.6,115.07,0
2025-10-06 01:07:32.504290+00:00,29.9,81.8,12.8,40.6,115.07,0
2025-10-06 01:07:38.569576+00:00,33.2,82.0,12.84,40.6,115.07,0
2025-10-06 01:07:44.676018+00:00,27.0,81.8,12.79,40.6,115.07,0
2025-10-06 01:07:50.878878+00:00,32.7,81.8,12.8,40.6,115.07,0
2025-10-06 01:07:56.985415+00:00,28.4,81.7,12.79,40.6,115.07,0
2025-10-06 01:08:03.182760+00:00,30.0,81.9,12.81,40.6,115.07,0
2025-10-06 01:08:09.229877+00:00,25.8,81.6,12.78,40.6,115.07,0
2025-10-06 01:08:15.357525+00:00,30.2,81.9,12.82,40.6,115.07,0
2025-10-06 01:08:21.450786+00:00,26.7,81.6,12.78,40.6,115.07,0
2025-10-06 01:08:27.682041+00:00,40.6,81.9,12.82,40.6,115.07,0
2025-10-06 01:08:33.755814+00:00,28.5,81.7,12.78,40.6,115.07,0
2025-10-06 01:08:39.978550+00:00,41.8,81.9,12.81,40.6,115.07,0
2025-10-06 01:08:46.187284+00:00,32.6,96.7577766481792,19.305,40.6,115.07,1
2025-10-06 01:08:52.313355+00:00,44.9,81.8,19.215,40.6,115.07,0
2025-10-06 01:08:58.548129+00:00,32.9,82.0,19.245,40.6,115.07,0
2025-10-06 01:09:04.829973+00:00,44.1,81.8,19.215,40.6,115.07,0
2025-10-06 01:09:11.054390+00:00,46.8,82.0,19.245,40.6,115.07,0
2025-10-06 01:09:17.253783+00:00,34.4,81.7,19.169999999999998,40.6,115.07,0
2025-10-06 01:09:23.523497+00:00,41.4,82.0,12.83,40.6,115.07,0
2025-10-06 01:09:29.712342+00:00,30.1,81.7,12.78,40.6,115.07,0
2025-10-06 01:09:35.903922+00:00,36.4,81.7,12.78,40.6,115.07,0
2025-10-06 01:09:42.039628+00:00,28.9,81.8,12.8,40.6,115.07,0
2025-10-06 01:09:48.096494+00:00,35.5,81.7,12.79,40.6,115.07,0
2025-10-06 01:09:54.185828+00:00,29.5,81.7,12.79,40.6,115.07,0
2025-10-06 01:10:00.245657+00:00,34.4,81.7,12.79,40.6,115.07,0
2025-10-06 01:10:06.319583+00:00,30.8,81.7,12.78,40.6,115.07,0
2025-10-06 01:10:12.551061+00:00,36.2,81.9,12.81,40.6,115.07,0
2025-10-06 01:10:18.622242+00:00,30.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:10:24.898848+00:00,30.9,82.1,12.84,40.6,115.07,0
2025-10-06 01:10:31.035426+00:00,26.4,81.6,12.78,40.6,115.07,0
2025-10-06 01:10:37.302160+00:00,38.9,81.9,12.82,40.6,115.07,0
2025-10-06 01:10:43.450823+00:00,28.2,81.6,12.76,40.6,115.07,0
2025-10-06 01:10:49.659522+00:00,47.3,81.7,12.79,40.6,115.07,0
2025-10-06 01:10:55.729785+00:00,28.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:11:01.851639+00:00,45.2,81.8,12.79,40.6,115.07,0
2025-10-06 01:11:07.918577+00:00,28.5,81.5,12.76,40.6,115.07,0
2025-10-06 01:11:14.016348+00:00,46.3,81.8,12.8,40.6,115.07,0
2025-10-06 01:11:20.103181+00:00,27.3,81.6,12.77,40.6,115.07,0
2025-10-06 01:11:26.257172+00:00,44.5,81.9,12.82,40.6,115.07,0
2025-10-06 01:11:32.311213+00:00,26.3,81.5,12.76,40.6,115.07,0
2025-10-06 01:11:38.389975+00:00,41.0,81.8,12.8,40.6,115.07,0
2025-10-06 01:11:44.505535+00:00,27.4,81.6,12.77,40.6,115.07,0
2025-10-06 01:11:50.627953+00:00,39.0,81.6,12.78,40.6,115.07,0
2025-10-06 01:11:56.735018+00:00,29.9,81.5,12.76,40.6,115.07,0
2025-10-06 01:12:03.003273+00:00,40.8,81.7,12.79,40.6,115.07,0
2025-10-06 01:12:09.152985+00:00,25.9,81.5,12.76,40.6,115.07,0
2025-10-06 01:12:15.330702+00:00,30.1,81.7,12.79,40.6,115.07,0
2025-10-06 01:12:21.405797+00:00,25.5,81.6,12.76,40.6,115.07,0
2025-10-06 01:12:27.584463+00:00,31.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:12:33.661259+00:00,26.6,81.6,12.77,40.6,115.07,0
2025-10-06 01:12:39.801127+00:00,31.3,81.8,12.8,40.6,115.07,0
2025-10-06 01:12:45.917461+00:00,29.7,81.6,12.76,40.6,115.07,0
2025-10-06 01:12:52.179419+00:00,38.4,82.4,12.89,40.6,115.07,0
2025-10-06 01:12:58.310460+00:00,29.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:13:04.501094+00:00,43.7,82.1,12.85,40.6,115.07,0
2025-10-06 01:13:10.727256+00:00,28.3,82.3,12.87,40.6,115.07,0
2025-10-06 01:13:16.812497+00:00,46.9,81.9,12.81,40.6,115.07,0
2025-10-06 01:13:22.993696+00:00,29.6,81.8,12.8,40.6,115.07,0
2025-10-06 01:13:29.217432+00:00,41.1,81.6,12.78,40.6,115.07,0
2025-10-06 01:13:35.476612+00:00,38.4,81.9,12.82,40.6,115.07,0
2025-10-06 01:13:41.681111+00:00,35.1,81.7,12.78,40.6,115.07,0
2025-10-06 01:13:47.963208+00:00,45.9,81.8,12.81,40.6,115.07,0
2025-10-06 01:13:54.103581+00:00,30.8,81.7,12.79,40.6,115.07,0
2025-10-06 01:14:00.182287+00:00,38.5,81.7,12.78,40.6,115.07,0
2025-10-06 01:14:06.255290+00:00,29.8,81.6,12.77,40.6,115.07,0
2025-10-06 01:14:12.356048+00:00,43.5,81.8,12.8,40.6,115.07,0
2025-10-06 01:14:18.439007+00:00,35.7,81.6,12.78,40.6,115.07,0
2025-10-06 01:14:24.553584+00:00,41.8,81.8,12.8,40.6,115.07,0
2025-10-06 01:14:30.670991+00:00,31.8,81.7,12.78,40.6,115.07,0
2025-10-06 01:14:36.737483+00:00,35.0,81.6,12.76,40.6,115.07,0
2025-10-06 01:14:42.815479+00:00,32.9,81.9,12.81,40.6,115.07,0
2025-10-06 01:14:48.978330+00:00,32.6,81.6,12.77,40.6,115.07,0
2025-10-06 01:14:55.098763+00:00,27.7,81.6,12.78,40.6,115.07,0
2025-10-06 01:15:01.265418+00:00,32.0,81.6,12.77,40.6,115.07,0
2025-10-06 01:15:07.392060+00:00,27.5,81.5,12.76,40.6,115.07,0
2025-10-06 01:15:13.648760+00:00,34.8,82.1,12.85,40.6,115.07,0
2025-10-06 01:15:19.715937+00:00,27.4,81.6,12.76,40.6,115.07,0
2025-10-06 01:15:25.896234+00:00,40.9,82.1,12.84,40.6,115.07,0
2025-10-06 01:15:31.976378+00:00,31.7,81.5,12.76,40.6,115.07,0
2025-10-06 01:15:38.160480+00:00,44.0,82.0,12.83,40.6,115.07,0
2025-10-06 01:15:44.244754+00:00,27.7,81.5,12.76,40.6,115.07,0
2025-10-06 01:15:50.432594+00:00,43.5,82.0,12.83,40.6,115.07,0
2025-10-06 01:15:56.488873+00:00,28.0,81.5,12.76,40.6,115.07,0
2025-10-06 01:16:02.631838+00:00,47.6,81.7,12.79,40.6,115.07,0
2025-10-06 01:16:08.694965+00:00,31.7,81.5,12.76,40.6,115.07,0
2025-10-06 01:16:14.795552+00:00,41.8,81.8,12.8,40.6,115.07,0
2025-10-06 01:16:20.906298+00:00,23.8,81.6,12.77,40.6,115.07,0
2025-10-06 01:16:27.185424+00:00,43.7,81.9,12.81,40.6,115.07,0
2025-10-06 01:16:33.326435+00:00,28.5,81.7,12.78,40.6,115.07,0
2025-10-06 01:16:39.495438+00:00,35.3,81.9,12.81,40.6,115.07,0
2025-10-06 01:16:45.651921+00:00,29.1,81.7,12.78,40.6,115.07,0
2025-10-06 01:16:51.829740+00:00,32.4,81.8,12.79,40.6,115.07,0
2025-10-06 01:16:57.985338+00:00,27.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:17:04.196942+00:00,30.4,81.8,12.81,40.6,115.07,0
2025-10-06 01:17:10.275270+00:00,27.2,81.7,12.79,40.6,115.07,0
2025-10-06 01:17:16.365332+00:00,31.5,81.8,12.8,40.6,115.07,0
2025-10-06 01:17:22.472712+00:00,27.5,81.7,12.78,40.6,115.07,0
2025-10-06 01:17:28.640918+00:00,40.0,82.5,12.91,40.6,115.07,0
2025-10-06 01:17:34.696776+00:00,31.0,81.7,12.79,40.6,115.07,0
2025-10-06 01:17:40.766709+00:00,33.1,81.7,12.79,40.6,115.07,0
2025-10-06 01:17:46.980820+00:00,32.0,81.8,12.8,40.6,115.07,0
2025-10-06 01:17:53.197775+00:00,44.9,82.0,12.83,40.6,115.07,0
2025-10-06 01:17:59.460974+00:00,29.4,82.1,12.85,40.6,115.07,0
2025-10-06 01:18:05.871095+00:00,39.2,82.0,12.82,40.6,115.07,0
2025-10-06 01:18:12.123512+00:00,47.1,82.0,12.83,40.6,115.07,0
2025-10-06 01:18:18.345194+00:00,36.3,81.8,12.79,40.6,115.07,0
2025-10-06 01:18:24.659562+00:00,39.9,81.9,12.81,40.6,115.07,0
2025-10-06 01:18:30.852240+00:00,31.1,82.0,12.83,40.6,115.07,0
2025-10-06 01:18:36.941518+00:00,38.0,81.7,12.79,40.6,115.07,0
2025-10-06 01:18:42.998836+00:00,30.8,81.7,12.78,40.6,115.07,0
2025-10-06 01:18:49.093336+00:00,37.3,81.7,12.79,40.6,115.07,0
2025-10-06 01:18:55.144023+00:00,31.7,81.6,12.77,40.6,115.07,0
2025-10-06 01:19:01.301488+00:00,34.3,81.6,12.77,40.6,115.07,0
2025-10-06 01:19:07.372746+00:00,29.7,81.6,12.77,40.6,115.07,0
2025-10-06 01:19:13.474870+00:00,38.5,81.8,12.8,40.6,115.07,0
2025-10-06 01:19:19.542066+00:00,28.6,81.7,12.79,40.6,115.07,0
2025-10-06 01:19:25.705272+00:00,33.5,81.7,12.79,40.6,115.07,0
2025-10-06 01:19:31.876142+00:00,28.6,81.7,12.78,40.6,115.07,0
2025-10-06 01:19:38.216898+00:00,33.6,82.5,12.9,40.6,115.07,0
2025-10-06 01:19:44.340311+00:00,31.0,81.7,12.78,40.6,115.07,0
2025-10-06 01:19:50.487568+00:00,38.5,82.2,12.86,40.6,115.07,0
2025-10-06 01:19:56.554029+00:00,28.3,81.7,12.78,40.6,115.07,0
2025-10-06 01:20:02.700329+00:00,40.0,82.1,12.85,40.6,115.07,0
2025-10-06 01:20:08.802524+00:00,27.4,81.6,12.77,40.6,115.07,0
2025-10-06 01:20:14.899937+00:00,45.4,81.9,12.82,40.6,115.07,0
2025-10-06 01:20:21.063042+00:00,25.8,81.6,12.76,40.6,115.07,0
2025-10-06 01:20:27.163209+00:00,44.6,82.0,12.83,40.6,115.07,0
2025-10-06 01:20:33.350728+00:00,27.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:20:39.686632+00:00,40.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:20:45.816612+00:00,25.6,81.9,12.82,40.6,115.07,0
2025-10-06 01:20:52.107913+00:00,39.6,81.6,12.77,40.6,115.07,0
2025-10-06 01:20:58.194704+00:00,32.1,81.7,12.79,40.6,115.07,0
2025-10-06 01:21:04.271722+00:00,35.6,81.9,12.82,40.6,115.07,0
2025-10-06 01:21:10.285900+00:00,26.0,81.8,12.79,40.6,115.07,0
2025-10-06 01:21:16.438527+00:00,35.6,81.6,12.77,40.6,115.07,0
2025-10-06 01:21:22.540231+00:00,26.2,81.7,12.79,40.6,115.07,0
2025-10-06 01:21:28.607214+00:00,30.6,81.8,12.8,40.6,115.07,0
2025-10-06 01:21:34.706566+00:00,27.4,81.8,12.8,40.6,115.07,0
2025-10-06 01:21:40.838575+00:00,94.60003861818784,82.3,12.89,40.6,115.07,1
2025-10-06 01:21:46.914964+00:00,26.2,81.7,12.79,40.6,115.07,0
2025-10-06 01:21:53.027941+00:00,31.1,82.1,12.85,40.6,115.07,0
2025-10-06 01:21:59.154589+00:00,25.3,81.8,12.8,40.6,115.07,0
2025-10-06 01:22:05.401543+00:00,35.1,82.2,12.87,40.6,115.07,0
2025-10-06 01:22:11.462796+00:00,25.8,81.7,12.78,40.6,115.07,0
2025-10-06 01:22:17.705748+00:00,38.5,82.1,12.85,40.6,115.07,0
2025-10-06 01:22:23.882391+00:00,28.1,81.9,12.82,40.6,115.07,0
2025-10-06 01:22:29.956335+00:00,44.4,81.8,12.8,40.6,115.07,0
2025-10-06 01:22:36.154286+00:00,32.9,82.2,12.86,40.6,115.07,0
2025-10-06 01:22:42.262685+00:00,42.8,81.7,12.79,40.6,115.07,0
2025-10-06 01:22:48.411298+00:00,38.5,81.8,12.8,40.6,115.07,0
2025-10-06 01:22:54.454915+00:00,39.2,81.8,12.79,40.6,115.07,0
2025-10-06 01:23:00.728951+00:00,33.0,82.0,12.84,40.6,115.07,0
2025-10-06 01:23:07.069112+00:00,41.9,82.5,12.9,40.6,115.07,0
2025-10-06 01:23:13.298190+00:00,43.9,81.7,12.79,40.6,115.07,0
2025-10-06 01:23:19.456643+00:00,31.2,81.6,12.76,40.6,115.07,0
2025-10-06 01:23:25.768956+00:00,38.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:23:31.896448+00:00,29.4,81.6,12.77,40.6,115.07,0
2025-10-06 01:23:37.966933+00:00,33.8,81.6,12.77,40.6,115.07,0
2025-10-06 01:23:44.082733+00:00,31.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:23:50.172110+00:00,37.2,81.7,12.78,40.6,115.07,0
2025-10-06 01:23:56.244481+00:00,27.8,81.6,12.77,40.6,115.07,0
2025-10-06 01:24:02.324653+00:00,31.5,81.7,12.79,95.8758281041586,115.07,1
2025-10-06 01:24:08.377155+00:00,35.8,81.6,12.77,40.6,115.07,0
2025-10-06 01:24:14.444476+00:00,31.9,81.6,12.77,40.6,115.07,0
2025-10-06 01:24:20.467065+00:00,30.7,81.6,12.77,40.6,115.07,0
2025-10-06 01:24:26.661380+00:00,31.7,81.8,12.8,40.6,115.07,0
2025-10-06 01:24:32.753281+00:00,29.6,81.7,12.78,40.6,115.07,0
2025-10-06 01:24:39.002493+00:00,33.2,82.2,12.87,40.6,115.07,0
2025-10-06 01:24:45.065577+00:00,26.7,81.6,12.77,40.6,115.07,0
2025-10-06 01:24:51.344826+00:00,41.6,82.0,12.84,40.6,115.07,0
2025-10-06 01:24:57.473053+00:00,26.7,81.6,12.77,40.6,115.07,0
2025-10-06 01:25:03.591074+00:00,46.5,81.8,12.8,40.6,115.07,0
2025-10-06 01:25:09.620819+00:00,29.3,81.6,12.77,40.6,115.07,0
2025-10-06 01:25:15.772550+00:00,42.6,81.9,12.82,40.6,115.07,0
2025-10-06 01:25:21.866874+00:00,28.0,81.6,12.78,40.6,115.07,0
2025-10-06 01:25:28.012197+00:00,49.3,81.8,12.8,40.6,115.07,0
2025-10-06 01:25:34.105121+00:00,27.1,81.6,12.76,40.6,115.07,0
2025-10-06 01:25:40.143522+00:00,42.6,81.8,12.8,40.6,115.07,0
2025-10-06 01:25:46.227613+00:00,44.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:25:52.548270+00:00,39.0,81.6,12.77,40.6,115.07,0
2025-10-06 01:25:58.740031+00:00,26.1,81.5,12.76,40.6,115.07,0
2025-10-06 01:26:04.795564+00:00,32.7,81.6,12.77,40.6,115.07,0
2025-10-06 01:26:10.918506+00:00,27.3,97.10683118010415,19.14,40.6,115.07,1
2025-10-06 01:26:17.117552+00:00,32.1,81.7,19.169999999999998,40.6,115.07,0
2025-10-06 01:26:23.165159+00:00,27.3,81.5,19.125,40.6,115.07,0
2025-10-06 01:26:29.237240+00:00,31.4,81.7,19.185,40.6,115.07,0
2025-10-06 01:26:35.311388+00:00,29.7,81.6,19.155,40.6,115.07,0
2025-10-06 01:26:41.390945+00:00,29.3,81.5,19.14,40.6,115.07,0
2025-10-06 01:26:47.433252+00:00,26.9,81.6,12.76,40.6,115.07,0
2025-10-06 01:26:53.664329+00:00,32.5,82.0,12.83,40.6,115.07,0
2025-10-06 01:26:59.740221+00:00,36.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:27:05.826378+00:00,33.5,81.8,12.8,40.6,115.07,0
2025-10-06 01:27:11.906141+00:00,31.4,81.6,12.77,40.6,115.07,0
2025-10-06 01:27:18.071230+00:00,34.9,81.8,12.81,40.6,115.07,0
2025-10-06 01:27:24.166075+00:00,37.7,81.6,12.77,40.6,115.07,0
2025-10-06 01:27:30.338689+00:00,40.8,81.9,12.81,40.6,115.07,0
2025-10-06 01:27:36.524944+00:00,32.6,81.6,12.77,40.6,115.07,0
2025-10-06 01:27:42.703506+00:00,46.2,81.8,12.8,40.6,115.07,0
2025-10-06 01:27:48.909562+00:00,93.77932205018418,81.7,12.79,40.6,115.07,1
2025-10-06 01:27:55.038450+00:00,45.2,81.8,12.8,40.6,115.07,0
2025-10-06 01:28:01.096346+00:00,31.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:28:07.170091+00:00,35.9,81.6,12.77,40.6,115.07,0
2025-10-06 01:28:13.266573+00:00,32.1,81.7,12.78,40.6,115.07,0
2025-10-06 01:28:19.351548+00:00,40.9,81.6,12.77,40.6,115.07,0
2025-10-06 01:28:25.396265+00:00,31.7,81.5,12.76,40.6,115.07,0
2025-10-06 01:28:31.589027+00:00,34.6,81.5,12.76,40.6,115.07,0
2025-10-06 01:28:37.736399+00:00,33.2,81.6,12.76,40.6,115.07,0
2025-10-06 01:28:43.810447+00:00,35.1,81.6,12.76,40.6,115.07,0
2025-10-06 01:28:49.876702+00:00,28.4,81.6,12.76,40.6,115.07,0
2025-10-06 01:28:55.969637+00:00,33.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:29:02.103253+00:00,28.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:29:08.321513+00:00,34.0,81.8,12.8,40.6,115.07,0
2025-10-06 01:29:14.460062+00:00,27.0,81.7,12.79,40.6,115.07,0
2025-10-06 01:29:20.519197+00:00,31.6,81.8,12.8,40.6,115.07,0
2025-10-06 01:29:26.617881+00:00,29.4,81.7,12.79,40.6,115.07,0
2025-10-06 01:29:32.702243+00:00,31.8,81.7,12.78,40.6,115.07,0
2025-10-06 01:29:38.783341+00:00,30.7,81.7,12.79,40.6,115.07,0
2025-10-06 01:29:44.853701+00:00,32.0,81.7,12.78,40.6,115.07,0
2025-10-06 01:29:50.978184+00:00,26.8,95.84641006297191,19.169999999999998,40.6,115.07,1
2025-10-06 01:29:57.044780+00:00,30.2,81.7,19.185,40.6,115.07,0
2025-10-06 01:30:03.210712+00:00,26.3,81.7,19.185,40.6,115.07,0
2025-10-06 01:30:09.281974+00:00,29.1,81.8,19.200000000000003,40.6,115.07,0
2025-10-06 01:30:15.371509+00:00,32.2,81.8,19.200000000000003,40.6,115.07,0
2025-10-06 01:30:21.451533+00:00,29.0,81.7,19.185,40.6,115.07,0
2025-10-06 01:30:27.607258+00:00,27.9,81.8,12.79,40.6,115.07,0
2025-10-06 01:30:33.689631+00:00,28.6,81.7,12.78,40.6,115.07,0
2025-10-06 01:30:39.930100+00:00,33.1,82.2,12.87,40.6,115.07,0
2025-10-06 01:30:46.018985+00:00,28.8,81.6,12.77,40.6,115.07,0
2025-10-06 01:30:52.213677+00:00,36.4,82.2,12.86,40.6,115.07,0
2025-10-06 01:30:58.244243+00:00,28.7,81.7,12.79,40.6,115.07,0
2025-10-06 01:31:04.423834+00:00,38.4,82.0,12.82,40.6,115.07,0
2025-10-06 01:31:10.561540+00:00,31.7,81.8,12.79,40.6,115.07,0
2025-10-06 01:31:16.719339+00:00,32.7,82.0,12.83,40.6,115.07,0
2025-10-06 01:31:22.845838+00:00,26.9,81.6,12.78,40.6,115.07,0
2025-10-06 01:31:29.161555+00:00,40.5,82.0,12.83,40.6,115.07,0
2025-10-06 01:31:35.455767+00:00,35.7,82.2,12.86,40.6,115.07,0
2025-10-06 01:31:41.673550+00:00,39.3,81.7,12.78,40.6,115.07,0
2025-10-06 01:31:48.008732+00:00,34.3,82.1,12.84,40.6,115.07,0
2025-10-06 01:31:54.247575+00:00,30.3,81.9,12.81,40.6,115.07,0
2025-10-06 01:32:00.550484+00:00,39.7,81.7,12.78,40.6,115.07,0
2025-10-06 01:32:06.745682+00:00,41.8,82.5,12.91,40.6,115.07,0
2025-10-06 01:32:12.872649+00:00,38.4,81.6,12.77,40.6,115.07,0
2025-10-06 01:32:19.094003+00:00,32.9,82.2,12.86,40.6,115.07,0
2025-10-06 01:32:25.176260+00:00,32.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:32:31.308237+00:00,47.4,81.9,12.82,40.6,115.07,0
2025-10-06 01:32:37.397637+00:00,32.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:32:43.514213+00:00,48.1,81.9,12.82,40.6,115.07,0
2025-10-06 01:32:49.710387+00:00,34.9,81.6,12.78,40.6,115.07,0
2025-10-06 01:32:55.941431+00:00,39.6,81.7,12.79,40.6,115.07,0
2025-10-06 01:33:02.013045+00:00,29.9,81.7,12.78,40.6,115.07,0
2025-10-06 01:33:08.086773+00:00,40.7,81.8,12.8,40.6,115.07,0
2025-10-06 01:33:14.255416+00:00,26.9,81.6,12.77,40.6,115.07,0
2025-10-06 01:33:20.517232+00:00,39.5,81.6,12.77,40.6,115.07,0
2025-10-06 01:33:26.670781+00:00,30.1,81.6,12.77,40.6,115.07,0
2025-10-06 01:33:32.849466+00:00,35.5,81.6,12.76,40.6,115.07,0
2025-10-06 01:33:38.929441+00:00,28.1,81.5,12.76,40.6,115.07,0
2025-10-06 01:33:45.005475+00:00,32.5,81.5,12.75,40.6,115.07,0
2025-10-06 01:33:51.080218+00:00,27.7,81.4,12.74,40.6,115.07,0
2025-10-06 01:33:57.148977+00:00,30.6,81.4,12.73,40.6,115.07,0
2025-10-06 01:34:03.215986+00:00,32.4,81.4,12.73,40.6,115.07,0
2025-10-06 01:34:09.231913+00:00,29.8,81.4,12.74,40.6,115.07,0
2025-10-06 01:34:15.368811+00:00,27.0,81.4,12.74,40.6,115.07,0
2025-10-06 01:34:21.540389+00:00,30.8,81.4,12.75,40.6,115.07,0
2025-10-06 01:34:27.614341+00:00,27.7,81.5,12.75,40.6,115.07,0
2025-10-06 01:34:33.669670+00:00,28.5,81.4,12.74,40.6,115.07,0
2025-10-06 01:34:39.800685+00:00,28.2,81.5,12.75,40.6,115.07,0
2025-10-06 01:34:45.968205+00:00,28.6,81.4,12.74,40.6,115.07,0
2025-10-06 01:34:52.109875+00:00,26.7,81.4,12.74,40.6,115.07,0
2025-10-06 01:34:58.288545+00:00,29.0,81.4,12.74,40.6,115.07,0
2025-10-06 01:35:04.436736+00:00,29.4,81.8,12.8,40.6,115.07,0
2025-10-06 01:35:10.519432+00:00,29.7,81.3,12.73,40.6,115.07,0
2025-10-06 01:35:16.689312+00:00,36.6,81.8,12.8,40.6,115.07,0
2025-10-06 01:35:22.756300+00:00,34.4,81.4,12.73,40.6,115.07,0
2025-10-06 01:35:28.924311+00:00,41.4,81.7,12.79,40.6,115.07,0
2025-10-06 01:35:34.971356+00:00,29.9,81.3,12.73,40.6,115.07,0
